<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.15	08:10:00	1.00277	1.00304	1.00253	1.00253	341	0	0
2022.07.15	08:20:00	1.00252	1.00253	1.00219	1.00226	360	0	0
2022.07.15	08:30:00	1.00225	1.00265	1.00225	1.00247	572	0	0
2022.07.15	08:40:00	1.00246	1.00299	1.00229	1.00288	496	0	0
2022.07.15	08:50:00	1.00288	1.00305	1.00182	1.00211	787	0	0
2022.07.15	09:00:00	1.00213	1.00249	1.00110	1.00163	1375	0	0
2022.07.15	09:10:00	1.00161	1.00231	1.00122	1.00231	1225	0	0
2022.07.15	09:20:00	1.00230	1.00247	1.00183	1.00194	1053	0	0
2022.07.15	09:30:00	1.00192	1.00201	1.00111	1.00181	1353	0	0
2022.07.15	09:40:00	1.00184	1.00213	1.00084	1.00160	1456	0	0
2022.07.15	09:50:00	1.00160	1.00222	1.00143	1.00163	1433	0	0
2022.07.15	10:00:00	1.00163	1.00220	1.00097	1.00160	1869	0	0
2022.07.15	10:10:00	1.00158	1.00169	1.00070	1.00158	1715	0	0
2022.07.15	10:20:00	1.00158	1.00269	1.00138	1.00265	1488	0	0
2022.07.15	10:30:00	1.00267	1.00334	1.00263	1.00319	1687	0	0
2022.07.15	10:40:00	1.00322	1.00358	1.00275	1.00343	1160	0	0
2022.07.15	10:50:00	1.00343	1.00344	1.00213	1.00291	1083	0	0
2022.07.15	11:00:00	1.00284	1.00325	1.00260	1.00281	1104	0	0
2022.07.15	11:10:00	1.00281	1.00303	1.00231	1.00257	1030	0	0
2022.07.15	11:20:00	1.00258	1.00290	1.00242	1.00260	795	0	0
2022.07.15	11:30:00	1.00258	1.00309	1.00177	1.00184	825	0	0
2022.07.15	11:40:00	1.00183	1.00279	1.00172	1.00277	822	0	0
2022.07.15	11:50:00	1.00277	1.00331	1.00217	1.00311	1073	0	0
2022.07.15	12:00:00	1.00310	1.00380	1.00285	1.00354	1039	0	0
2022.07.15	12:10:00	1.00354	1.00445	1.00354	1.00403	945	0	0
2022.07.15	12:20:00	1.00403	1.00411	1.00365	1.00388	699	0	0
2022.07.15	12:30:00	1.00387	1.00473	1.00373	1.00423	898	0	0
2022.07.15	12:40:00	1.00421	1.00468	1.00408	1.00440	1052	0	0
2022.07.15	12:50:00	1.00441	1.00485	1.00409	1.00438	1075	0	0
2022.07.15	13:00:00	1.00439	1.00439	1.00365	1.00387	847	0	0
2022.07.15	13:10:00	1.00388	1.00427	1.00378	1.00391	750	0	0
2022.07.15	13:20:00	1.00391	1.00421	1.00371	1.00393	762	0	0
2022.07.15	13:30:00	1.00393	1.00449	1.00393	1.00440	717	0	0
2022.07.15	13:40:00	1.00441	1.00573	1.00430	1.00562	873	0	0
2022.07.15	13:50:00	1.00562	1.00595	1.00538	1.00588	937	0	0
2022.07.15	14:00:00	1.00588	1.00595	1.00514	1.00520	988	0	0
2022.07.15	14:10:00	1.00522	1.00556	1.00488	1.00539	888	0	0
2022.07.15	14:20:00	1.00538	1.00548	1.00495	1.00530	772	0	0
2022.07.15	14:30:00	1.00529	1.00661	1.00528	1.00614	1107	0	0
2022.07.15	14:40:00	1.00614	1.00643	1.00577	1.00637	757	0	0
2022.07.15	14:50:00	1.00638	1.00648	1.00525	1.00542	970	0	0
2022.07.15	15:00:00	1.00542	1.00656	1.00531	1.00626	1176	0	0
2022.07.15	15:10:00	1.00626	1.00692	1.00591	1.00679	976	0	0
2022.07.15	15:20:00	1.00680	1.00712	1.00639	1.00667	1161	0	0
2022.07.15	15:30:00	1.00667	1.00752	1.00436	1.00704	3563	0	0
2022.07.15	15:40:00	1.00703	1.00737	1.00625	1.00695	2541	0	0
2022.07.15	15:50:00	1.00695	1.00768	1.00656	1.00724	2282	0	0
2022.07.15	16:00:00	1.00727	1.00846	1.00697	1.00830	2059	0	0
2022.07.15	16:10:00	1.00829	1.00834	1.00696	1.00710	1959	0	0
2022.07.15	16:20:00	1.00711	1.00730	1.00577	1.00611	1865	0	0
2022.07.15	16:30:00	1.00612	1.00665	1.00550	1.00575	2324	0	0
2022.07.15	16:40:00	1.00573	1.00582	1.00457	1.00483	2147	0	0
2022.07.15	16:50:00	1.00483	1.00502	1.00410	1.00448	1533	0	0
2022.07.15	17:00:00	1.00499	1.00766	1.00499	1.00638	3156	0	0
2022.07.15	17:10:00	1.00635	1.00726	1.00546	1.00597	2120	0	0
2022.07.15	17:20:00	1.00596	1.00783	1.00532	1.00761	1995	0	0
2022.07.15	17:30:00	1.00763	1.00880	1.00688	1.00778	2165	0	0
2022.07.15	17:40:00	1.00782	1.00814	1.00652	1.00679	1884	0	0
2022.07.15	17:50:00	1.00676	1.00838	1.00643	1.00801	2190	0	0
2022.07.15	18:00:00	1.00805	1.00901	1.00773	1.00899	1572	0	0
2022.07.15	18:10:00	1.00897	1.00902	1.00817	1.00897	1503	0	0
2022.07.15	18:20:00	1.00897	1.00981	1.00864	1.00964	1281	0	0
2022.07.15	18:30:00	1.00964	1.00966	1.00889	1.00923	1201	0	0
2022.07.15	18:40:00	1.00920	1.00969	1.00874	1.00945	1011	0	0
2022.07.15	18:50:00	1.00948	1.00961	1.00895	1.00901	975	0	0
2022.07.15	19:00:00	1.00901	1.00903	1.00845	1.00858	1029	0	0
2022.07.15	19:10:00	1.00856	1.00869	1.00764	1.00778	754	0	0
2022.07.15	19:20:00	1.00779	1.00816	1.00748	1.00748	618	0	0
2022.07.15	19:30:00	1.00748	1.00784	1.00718	1.00772	622	0	0
2022.07.15	19:40:00	1.00771	1.00819	1.00750	1.00807	531	0	0
2022.07.15	19:50:00	1.00807	1.00812	1.00761	1.00812	679	0	0
2022.07.15	20:00:00	1.00814	1.00908	1.00809	1.00883	791	0	0
2022.07.15	20:10:00	1.00883	1.00940	1.00874	1.00899	619	0	0
2022.07.15	20:20:00	1.00899	1.00899	1.00821	1.00835	464	0	0
2022.07.15	20:30:00	1.00835	1.00843	1.00803	1.00838	594	0	0
2022.07.15	20:40:00	1.00841	1.00852	1.00770	1.00775	560	0	0
2022.07.15	20:50:00	1.00773	1.00783	1.00747	1.00767	571	0	0
2022.07.15	21:00:00	1.00768	1.00786	1.00751	1.00766	468	0	0
2022.07.15	21:10:00	1.00767	1.00775	1.00725	1.00772	498	0	0
2022.07.15	21:20:00	1.00772	1.00778	1.00737	1.00774	544	0	0
2022.07.15	21:30:00	1.00777	1.00817	1.00742	1.00807	454	0	0
2022.07.15	21:40:00	1.00808	1.00826	1.00802	1.00804	320	0	0
2022.07.15	21:50:00	1.00803	1.00821	1.00795	1.00802	446	0	0
2022.07.15	22:00:00	1.00805	1.00815	1.00741	1.00753	512	0	0
2022.07.15	22:10:00	1.00750	1.00768	1.00743	1.00758	382	0	0
2022.07.15	22:20:00	1.00758	1.00799	1.00758	1.00766	315	0	0
2022.07.15	22:30:00	1.00768	1.00771	1.00731	1.00739	430	0	0
2022.07.15	22:40:00	1.00739	1.00756	1.00729	1.00737	460	0	0
2022.07.15	22:50:00	1.00743	1.00836	1.00732	1.00826	824	0	0
2022.07.15	23:00:00	1.00827	1.00843	1.00791	1.00794	505	0	0
2022.07.15	23:10:00	1.00795	1.00845	1.00792	1.00837	247	0	2
2022.07.15	23:20:00	1.00838	1.00857	1.00823	1.00854	206	0	1
2022.07.15	23:30:00	1.00856	1.00874	1.00844	1.00874	126	0	1
2022.07.15	23:40:00	1.00874	1.00880	1.00858	1.00866	179	0	2
2022.07.15	23:50:00	1.00865	1.00867	1.00845	1.00854	80	0	8
2022.07.18	00:00:00	1.00816	1.00846	1.00816	1.00846	22	0	30
2022.07.18	00:10:00	1.00846	1.00848	1.00829	1.00833	52	0	19
2022.07.18	00:20:00	1.00847	1.00847	1.00821	1.00821	35	0	24
2022.07.18	00:30:00	1.00828	1.00837	1.00821	1.00831	41	0	24
2022.07.18	00:40:00	1.00827	1.00838	1.00734	1.00827	43	0	25
2022.07.18	00:50:00	1.00827	1.00841	1.00753	1.00824	37	0	14
2022.07.18	01:00:00	1.00817	1.00886	1.00791	1.00816	590	0	11
2022.07.18	01:10:00	1.00816	1.00828	1.00791	1.00792	168	0	11
2022.07.18	01:20:00	1.00789	1.00806	1.00782	1.00791	230	0	8
2022.07.18	01:30:00	1.00791	1.00813	1.00791	1.00799	111	0	7
2022.07.18	01:40:00	1.00800	1.00849	1.00785	1.00840	277	0	7
2022.07.18	01:50:00	1.00840	1.00851	1.00826	1.00844	219	0	2
2022.07.18	02:00:00	1.00843	1.00856	1.00800	1.00855	566	0	1
2022.07.18	02:10:00	1.00855	1.00929	1.00852	1.00924	512	0	1
2022.07.18	02:20:00	1.00924	1.00930	1.00906	1.00924	363	0	1
2022.07.18	02:30:00	1.00923	1.00968	1.00921	1.00963	423	0	1
2022.07.18	02:40:00	1.00964	1.00964	1.00928	1.00943	368	0	1
2022.07.18	02:50:00	1.00943	1.00976	1.00913	1.00973	507	0	1
2022.07.18	03:00:00	1.00976	1.00986	1.00942	1.00947	457	0	1
2022.07.18	03:10:00	1.00946	1.00955	1.00905	1.00940	479	0	0
2022.07.18	03:20:00	1.00940	1.00958	1.00930	1.00943	454	0	0
2022.07.18	03:30:00	1.00942	1.00961	1.00887	1.00897	469	0	0
2022.07.18	03:40:00	1.00897	1.00941	1.00876	1.00886	407	0	1
2022.07.18	03:50:00	1.00887	1.00934	1.00864	1.00916	509	0	0
2022.07.18	04:00:00	1.00917	1.00987	1.00916	1.00970	798	0	1
2022.07.18	04:10:00	1.00969	1.01035	1.00954	1.01026	597	0	0
2022.07.18	04:20:00	1.01027	1.01108	1.01019	1.01089	634	0	0
2022.07.18	04:30:00	1.01090	1.01091	1.01044	1.01050	591	0	0
2022.07.18	04:40:00	1.01050	1.01102	1.01042	1.01102	527	0	0
2022.07.18	04:50:00	1.01103	1.01116	1.01066	1.01089	511	0	0
2022.07.18	05:00:00	1.01089	1.01144	1.01079	1.01106	522	0	0
2022.07.18	05:10:00	1.01106	1.01108	1.01065	1.01092	365	0	0
2022.07.18	05:20:00	1.01093	1.01100	1.01064	1.01066	421	0	1
2022.07.18	05:30:00	1.01066	1.01114	1.01064	1.01098	541	0	0
2022.07.18	05:40:00	1.01098	1.01098	1.01052	1.01068	446	0	1
2022.07.18	05:50:00	1.01068	1.01069	1.01008	1.01014	428	0	1
2022.07.18	06:00:00	1.01014	1.01050	1.01013	1.01045	337	0	0
2022.07.18	06:10:00	1.01045	1.01093	1.01043	1.01093	582	0	0
2022.07.18	06:20:00	1.01093	1.01103	1.01062	1.01076	540	0	1
2022.07.18	06:30:00	1.01075	1.01076	1.01027	1.01046	347	0	1
2022.07.18	06:40:00	1.01046	1.01060	1.01017	1.01017	349	0	0
2022.07.18	06:50:00	1.01018	1.01056	1.01017	1.01044	361	0	1
2022.07.18	07:00:00	1.01042	1.01050	1.01024	1.01025	402	0	0
2022.07.18	07:10:00	1.01025	1.01025	1.00937	1.00945	476	0	0
2022.07.18	07:20:00	1.00945	1.00957	1.00904	1.00913	413	0	0
2022.07.18	07:30:00	1.00913	1.00916	1.00877	1.00899	252	0	0
2022.07.18	07:40:00	1.00899	1.00905	1.00868	1.00880	303	0	0
2022.07.18	07:50:00	1.00876	1.00917	1.00875	1.00916	293	0	0
2022.07.18	08:00:00	1.00917	1.00937	1.00889	1.00901	352	0	0
2022.07.18	08:10:00	1.00901	1.00939	1.00889	1.00922	358	0	0
2022.07.18	08:20:00	1.00922	1.00954	1.00913	1.00952	365	0	0
2022.07.18	08:30:00	1.00952	1.00970	1.00940	1.00969	432	0	0
2022.07.18	08:40:00	1.00969	1.01057	1.00969	1.01035	606	0	0
2022.07.18	08:50:00	1.01034	1.01046	1.00879	1.00882	716	0	0
2022.07.18	09:00:00	1.00881	1.00939	1.00825	1.00854	1380	0	0
2022.07.18	09:10:00	1.00854	1.00872	1.00812	1.00835	1148	0	0
2022.07.18	09:20:00	1.00836	1.00903	1.00836	1.00892	818	0	0
2022.07.18	09:30:00	1.00890	1.00942	1.00866	1.00917	992	0	0
2022.07.18	09:40:00	1.00917	1.01085	1.00900	1.01083	1385	0	0
2022.07.18	09:50:00	1.01079	1.01118	1.01062	1.01109	1255	0	0
2022.07.18	10:00:00	1.01107	1.01385	1.01030	1.01339	2336	0	0
2022.07.18	10:10:00	1.01339	1.01434	1.01331	1.01398	2111	0	0
2022.07.18	10:20:00	1.01397	1.01490	1.01364	1.01418	1942	0	0
2022.07.18	10:30:00	1.01417	1.01469	1.01383	1.01426	1632	0	0
2022.07.18	10:40:00	1.01425	1.01461	1.01373	1.01441	1599	0	0
2022.07.18	10:50:00	1.01437	1.01485	1.01420	1.01459	1095	0	0
2022.07.18	11:00:00	1.01458	1.01491	1.01421	1.01451	1324	0	0
2022.07.18	11:10:00	1.01452	1.01491	1.01426	1.01429	906	0	0
2022.07.18	11:20:00	1.01429	1.01441	1.01339	1.01341	1080	0	0
2022.07.18	11:30:00	1.01341	1.01353	1.01223	1.01261	1163	0	0
2022.07.18	11:40:00	1.01261	1.01276	1.01224	1.01235	953	0	0
2022.07.18	11:50:00	1.01234	1.01335	1.01199	1.01307	1271	0	0
2022.07.18	12:00:00	1.01307	1.01348	1.01237	1.01319	1281	0	0
2022.07.18	12:10:00	1.01319	1.01405	1.01312	1.01379	848	0	0
2022.07.18	12:20:00	1.01379	1.01491	1.01378	1.01478	1053	0	0
2022.07.18	12:30:00	1.01477	1.01495	1.01428	1.01452	990	0	0
2022.07.18	12:40:00	1.01458	1.01581	1.01444	1.01539	1049	0	0
2022.07.18	12:50:00	1.01536	1.01565	1.01506	1.01556	886	0	0
2022.07.18	13:00:00	1.01556	1.01612	1.01523	1.01527	881	0	0
2022.07.18	13:10:00	1.01528	1.01640	1.01524	1.01622	843	0	0
2022.07.18	13:20:00	1.01621	1.01756	1.01619	1.01621	1178	0	0
2022.07.18	13:30:00	1.01623	1.01651	1.01574	1.01576	894	0	0
2022.07.18	13:40:00	1.01574	1.01577	1.01509	1.01522	981	0	0
2022.07.18	13:50:00	1.01522	1.01584	1.01516	1.01563	944	0	0
2022.07.18	14:00:00	1.01564	1.01580	1.01471	1.01538	1205	0	0
2022.07.18	14:10:00	1.01539	1.01593	1.01523	1.01545	879	0	0
2022.07.18	14:20:00	1.01546	1.01559	1.01462	1.01468	938	0	0
2022.07.18	14:30:00	1.01471	1.01537	1.01452	1.01463	1009	0	0
2022.07.18	14:40:00	1.01463	1.01469	1.01409	1.01428	1003	0	0
2022.07.18	14:50:00	1.01427	1.01437	1.01378	1.01424	1030	0	0
2022.07.18	15:00:00	1.01424	1.01473	1.01295	1.01351	1392	0	0
2022.07.18	15:10:00	1.01351	1.01353	1.01232	1.01273	1401	0	0
2022.07.18	15:20:00	1.01273	1.01317	1.01195	1.01206	1321	0	0
2022.07.18	15:30:00	1.01206	1.01309	1.01206	1.01288	1132	0	0
2022.07.18	15:40:00	1.01289	1.01369	1.01282	1.01363	1014	0	0
2022.07.18	15:50:00	1.01364	1.01397	1.01336	1.01368	989	0	0
2022.07.18	16:00:00	1.01368	1.01369	1.01239	1.01311	1246	0	0
2022.07.18	16:10:00	1.01311	1.01364	1.01296	1.01354	1068	0	0
2022.07.18	16:20:00	1.01354	1.01453	1.01331	1.01433	1187	0	0
2022.07.18	16:30:00	1.01431	1.01482	1.01422	1.01442	1620	0	0
2022.07.18	16:40:00	1.01442	1.01593	1.01424	1.01591	1767	0	0
2022.07.18	16:50:00	1.01591	1.01659	1.01545	1.01554	1669	0	0
2022.07.18	17:00:00	1.01553	1.01698	1.01550	1.01662	1966	0	0
2022.07.18	17:10:00	1.01661	1.01792	1.01641	1.01781	1735	0	0
2022.07.18	17:20:00	1.01780	1.01816	1.01735	1.01767	1447	0	0
2022.07.18	17:30:00	1.01766	1.01872	1.01759	1.01867	1665	0	0
2022.07.18	17:40:00	1.01867	1.01987	1.01840	1.01974	1698	0	0
2022.07.18	17:50:00	1.01975	1.02014	1.01930	1.01942	2053	0	0
2022.07.18	18:00:00	1.01941	1.01982	1.01789	1.01790	1748	0	0
2022.07.18	18:10:00	1.01790	1.01817	1.01707	1.01718	1248	0	0
2022.07.18	18:20:00	1.01718	1.01723	1.01645	1.01656	1261	0	0
2022.07.18	18:30:00	1.01657	1.01676	1.01590	1.01610	1187	0	0
2022.07.18	18:40:00	1.01611	1.01642	1.01581	1.01622	844	0	0
2022.07.18	18:50:00	1.01621	1.01634	1.01591	1.01603	787	0	0
2022.07.18	19:00:00	1.01603	1.01647	1.01591	1.01640	785	0	0
2022.07.18	19:10:00	1.01640	1.01743	1.01634	1.01716	763	0	0
2022.07.18	19:20:00	1.01716	1.01763	1.01716	1.01762	760	0	0
2022.07.18	19:30:00	1.01762	1.01771	1.01680	1.01680	541	0	0
2022.07.18	19:40:00	1.01680	1.01722	1.01643	1.01680	778	0	0
2022.07.18	19:50:00	1.01682	1.01694	1.01640	1.01671	959	0	0
2022.07.18	20:00:00	1.01672	1.01740	1.01670	1.01726	662	0	0
2022.07.18	20:10:00	1.01727	1.01775	1.01692	1.01715	725	0	0
2022.07.18	20:20:00	1.01714	1.01730	1.01669	1.01674	709	0	0
2022.07.18	20:30:00	1.01674	1.01678	1.01602	1.01631	876	0	0
2022.07.18	20:40:00	1.01631	1.01651	1.01581	1.01584	960	0	0
2022.07.18	20:50:00	1.01583	1.01598	1.01529	1.01547	907	0	0
2022.07.18	21:00:00	1.01548	1.01563	1.01507	1.01555	835	0	0
2022.07.18	21:10:00	1.01555	1.01573	1.01541	1.01552	554	0	0
2022.07.18	21:20:00	1.01551	1.01562	1.01512	1.01525	781	0	0
2022.07.18	21:30:00	1.01524	1.01599	1.01519	1.01597	697	0	0
2022.07.18	21:40:00	1.01597	1.01600	1.01564	1.01583	606	0	0
2022.07.18	21:50:00	1.01583	1.01584	1.01504	1.01509	808	0	0
2022.07.18	22:00:00	1.01508	1.01561	1.01496	1.01540	909	0	0
2022.07.18	22:10:00	1.01541	1.01546	1.01500	1.01525	723	0	0
2022.07.18	22:20:00	1.01524	1.01536	1.01503	1.01518	671	0	0
2022.07.18	22:30:00	1.01519	1.01523	1.01437	1.01479	1159	0	0
2022.07.18	22:40:00	1.01482	1.01493	1.01408	1.01430	998	0	0
2022.07.18	22:50:00	1.01426	1.01442	1.01419	1.01433	762	0	0
2022.07.18	23:00:00	1.01433	1.01462	1.01432	1.01435	417	0	0
2022.07.18	23:10:00	1.01435	1.01452	1.01428	1.01443	282	0	0
2022.07.18	23:20:00	1.01441	1.01456	1.01419	1.01424	291	0	0
2022.07.18	23:30:00	1.01425	1.01440	1.01425	1.01437	109	0	0
2022.07.18	23:40:00	1.01437	1.01457	1.01415	1.01428	152	0	0
2022.07.18	23:50:00	1.01428	1.01462	1.01418	1.01418	144	0	0
2022.07.19	00:00:00	1.01408	1.01424	1.01386	1.01409	76	0	38
2022.07.19	00:10:00	1.01409	1.01461	1.01407	1.01426	68	0	33
2022.07.19	00:20:00	1.01427	1.01440	1.01417	1.01423	97	0	38
2022.07.19	00:30:00	1.01422	1.01446	1.01404	1.01438	89	0	22
2022.07.19	00:40:00	1.01464	1.01470	1.01439	1.01461	233	0	2
2022.07.19	00:50:00	1.01461	1.01470	1.01427	1.01466	225	0	7
2022.07.19	01:00:00	1.01463	1.01487	1.01435	1.01473	159	0	2
2022.07.19	01:10:00	1.01474	1.01479	1.01450	1.01455	180	0	2
2022.07.19	01:20:00	1.01455	1.01461	1.01433	1.01454	207	0	2
2022.07.19	01:30:00	1.01454	1.01462	1.01427	1.01450	244	0	2
2022.07.19	01:40:00	1.01450	1.01479	1.01442	1.01460	261	0	2
2022.07.19	01:50:00	1.01461	1.01461	1.01414	1.01418	516	0	1
2022.07.19	02:00:00	1.01419	1.01430	1.01397	1.01397	344	0	1
2022.07.19	02:10:00	1.01397	1.01404	1.01385	1.01403	177	0	1
2022.07.19	02:20:00	1.01403	1.01413	1.01387	1.01407	184	0	1
2022.07.19	02:30:00	1.01407	1.01413	1.01390	1.01401	219	0	1
2022.07.19	02:40:00	1.01401	1.01427	1.01391	1.01422	242	0	1
2022.07.19	02:50:00	1.01423	1.01470	1.01422	1.01462	302	0	1
2022.07.19	03:00:00	1.01462	1.01484	1.01392	1.01432	655	0	0
2022.07.19	03:10:00	1.01431	1.01431	1.01368	1.01378	381	0	1
2022.07.19	03:20:00	1.01379	1.01380	1.01346	1.01358	282	0	0
2022.07.19	03:30:00	1.01363	1.01369	1.01344	1.01359	315	0	0
2022.07.19	03:40:00	1.01357	1.01357	1.01333	1.01340	285	0	1
2022.07.19	03:50:00	1.01340	1.01341	1.01285	1.01286	725	0	0
2022.07.19	04:00:00	1.01287	1.01304	1.01268	1.01295	450	0	1
2022.07.19	04:10:00	1.01296	1.01304	1.01263	1.01295	510	0	1
2022.07.19	04:20:00	1.01294	1.01342	1.01294	1.01339	432	0	1
2022.07.19	04:30:00	1.01338	1.01365	1.01319	1.01361	744	0	0
2022.07.19	04:40:00	1.01363	1.01368	1.01320	1.01350	659	0	0
2022.07.19	04:50:00	1.01350	1.01366	1.01193	1.01221	659	0	0
2022.07.19	05:00:00	1.01221	1.01333	1.01221	1.01327	619	0	0
2022.07.19	05:10:00	1.01327	1.01351	1.01292	1.01293	625	0	1
2022.07.19	05:20:00	1.01293	1.01308	1.01262	1.01294	411	0	0
2022.07.19	05:30:00	1.01294	1.01323	1.01265	1.01320	398	0	0
2022.07.19	05:40:00	1.01321	1.01330	1.01309	1.01324	430	0	1
2022.07.19	05:50:00	1.01324	1.01325	1.01281	1.01293	382	0	1
2022.07.19	06:00:00	1.01294	1.01351	1.01279	1.01350	501	0	0
2022.07.19	06:10:00	1.01349	1.01383	1.01327	1.01341	573	0	0
2022.07.19	06:20:00	1.01341	1.01382	1.01335	1.01373	354	0	0
2022.07.19	06:30:00	1.01372	1.01377	1.01346	1.01353	304	0	1
2022.07.19	06:40:00	1.01353	1.01358	1.01339	1.01349	326	0	0
2022.07.19	06:50:00	1.01349	1.01371	1.01236	1.01265	536	0	1
2022.07.19	07:00:00	1.01265	1.01346	1.01265	1.01332	432	0	0
2022.07.19	07:10:00	1.01331	1.01340	1.01321	1.01330	362	0	0
2022.07.19	07:20:00	1.01331	1.01351	1.01324	1.01350	321	0	0
2022.07.19	07:30:00	1.01350	1.01376	1.01349	1.01361	298	0	0
2022.07.19	07:40:00	1.01362	1.01435	1.01359	1.01435	319	0	0
2022.07.19	07:50:00	1.01434	1.01435	1.01243	1.01280	909	0	0
2022.07.19	08:00:00	1.01280	1.01393	1.01271	1.01368	720	0	0
2022.07.19	08:10:00	1.01367	1.01434	1.01366	1.01431	672	0	0
2022.07.19	08:20:00	1.01431	1.01496	1.01422	1.01483	714	0	0
2022.07.19	08:30:00	1.01483	1.01546	1.01467	1.01501	814	0	0
2022.07.19	08:40:00	1.01500	1.01522	1.01481	1.01503	742	0	0
2022.07.19	08:50:00	1.01503	1.01511	1.01450	1.01476	768	0	0
2022.07.19	09:00:00	1.01476	1.01569	1.01457	1.01559	1227	0	0
2022.07.19	09:10:00	1.01560	1.01574	1.01490	1.01517	1167	0	0
2022.07.19	09:20:00	1.01519	1.01589	1.01508	1.01585	1094	0	0
2022.07.19	09:30:00	1.01586	1.01588	1.01513	1.01549	1008	0	0
2022.07.19	09:40:00	1.01550	1.01688	1.01523	1.01667	1118	0	0
2022.07.19	09:50:00	1.01665	1.01689	1.01632	1.01664	1040	0	0
2022.07.19	10:00:00	1.01665	1.01799	1.01651	1.01784	2120	0	0
2022.07.19	10:10:00	1.01784	1.01824	1.01738	1.01791	1522	0	0
2022.07.19	10:20:00	1.01793	1.01952	1.01759	1.01932	1651	0	0
2022.07.19	10:30:00	1.01929	1.02295	1.01921	1.02152	3098	0	0
2022.07.19	10:40:00	1.02157	1.02210	1.02071	1.02183	2113	0	0
2022.07.19	10:50:00	1.02184	1.02441	1.02184	1.02416	2393	0	0
2022.07.19	11:00:00	1.02415	1.02532	1.02370	1.02514	1863	0	0
2022.07.19	11:10:00	1.02513	1.02522	1.02313	1.02503	2083	0	0
2022.07.19	11:20:00	1.02502	1.02505	1.02360	1.02376	1494	0	0
2022.07.19	11:30:00	1.02376	1.02445	1.02317	1.02338	1625	0	0
2022.07.19	11:40:00	1.02340	1.02341	1.02250	1.02271	1442	0	0
2022.07.19	11:50:00	1.02277	1.02447	1.02271	1.02437	1535	0	0
2022.07.19	12:00:00	1.02440	1.02443	1.02271	1.02307	1869	0	0
2022.07.19	12:10:00	1.02309	1.02319	1.02202	1.02264	1681	0	0
2022.07.19	12:20:00	1.02262	1.02354	1.02262	1.02318	1582	0	0
2022.07.19	12:30:00	1.02316	1.02422	1.02270	1.02403	1533	0	0
2022.07.19	12:40:00	1.02404	1.02589	1.02386	1.02453	1562	0	0
2022.07.19	12:50:00	1.02453	1.02487	1.02404	1.02418	1036	0	0
2022.07.19	13:00:00	1.02418	1.02694	1.02418	1.02589	1582	0	0
2022.07.19	13:10:00	1.02592	1.02627	1.02503	1.02525	1668	0	0
2022.07.19	13:20:00	1.02525	1.02566	1.02485	1.02564	1266	0	0
2022.07.19	13:30:00	1.02565	1.02631	1.02438	1.02532	1744	0	0
2022.07.19	13:40:00	1.02532	1.02553	1.02470	1.02487	1347	0	0
2022.07.19	13:50:00	1.02487	1.02650	1.02449	1.02647	1816	0	0
2022.07.19	14:00:00	1.02644	1.02644	1.02506	1.02582	1681	0	0
2022.07.19	14:10:00	1.02583	1.02675	1.02525	1.02631	1482	0	0
2022.07.19	14:20:00	1.02632	1.02658	1.02576	1.02616	1185	0	0
2022.07.19	14:30:00	1.02617	1.02660	1.02566	1.02647	1271	0	0
2022.07.19	14:40:00	1.02647	1.02663	1.02564	1.02575	1052	0	0
2022.07.19	14:50:00	1.02576	1.02576	1.02526	1.02535	1260	0	0
2022.07.19	15:00:00	1.02535	1.02543	1.02472	1.02476	1494	0	0
2022.07.19	15:10:00	1.02476	1.02513	1.02368	1.02372	1198	0	0
2022.07.19	15:20:00	1.02373	1.02404	1.02316	1.02350	1307	0	0
2022.07.19	15:30:00	1.02353	1.02406	1.02306	1.02307	1338	0	0
2022.07.19	15:40:00	1.02307	1.02317	1.02247	1.02295	1301	0	0
2022.07.19	15:50:00	1.02294	1.02348	1.02246	1.02290	1476	0	0
2022.07.19	16:00:00	1.02286	1.02382	1.02286	1.02381	1350	0	0
2022.07.19	16:10:00	1.02381	1.02467	1.02381	1.02407	1214	0	0
2022.07.19	16:20:00	1.02406	1.02493	1.02395	1.02395	1383	0	0
2022.07.19	16:30:00	1.02395	1.02498	1.02395	1.02456	1732	0	0
2022.07.19	16:40:00	1.02458	1.02507	1.02430	1.02493	1722	0	0
2022.07.19	16:50:00	1.02493	1.02567	1.02414	1.02414	1800	0	0
2022.07.19	17:00:00	1.02414	1.02441	1.02298	1.02369	1725	0	0
2022.07.19	17:10:00	1.02370	1.02641	1.02350	1.02465	2613	0	0
2022.07.19	17:20:00	1.02464	1.02598	1.02420	1.02531	2345	0	0
2022.07.19	17:30:00	1.02531	1.02556	1.02302	1.02347	2297	0	0
2022.07.19	17:40:00	1.02347	1.02381	1.02286	1.02374	1875	0	0
2022.07.19	17:50:00	1.02376	1.02517	1.02373	1.02458	2081	0	0
2022.07.19	18:00:00	1.02458	1.02549	1.02413	1.02479	1756	0	0
2022.07.19	18:10:00	1.02478	1.02504	1.02420	1.02467	1424	0	0
2022.07.19	18:20:00	1.02467	1.02479	1.02338	1.02350	1217	0	0
2022.07.19	18:30:00	1.02355	1.02430	1.02312	1.02415	1152	0	0
2022.07.19	18:40:00	1.02416	1.02473	1.02388	1.02447	1016	0	0
2022.07.19	18:50:00	1.02447	1.02460	1.02340	1.02388	1052	0	0
